0,1,2,3,4,5,6,7,8,9,10
-0.6803886492258296,0.9045340337332908,1.5549166322986554,-1.3676499264225195,0.9093677649159579,1.2504750105066869,1.083472677771923,0.6781832281273358,-0.7346863335313293,1.020204061220407,-1.2963624321753373
-1.3650564723461611,0.9045340337332908,-1.4406145222878632,0.791797325823564,-1.7351652945656395,0.8927460267019228,1.083472677771923,-0.8790015076189116,0.7201380893029864,1.020204061220407,-1.2963624321753373
0.9456974306849576,-1.1055415967851334,1.1509798544438645,-0.647834175673825,-0.7846429273703853,0.7169131363572083,-0.9229582069908974,0.8264191486720768,1.4475503007201442,-0.9801960588196068,-0.7071067811865477
0.7745304749048748,0.9045340337332908,-0.15281608199833205,1.5116130765722584,0.9719707123014244,-1.283943891703336,-0.9229582069908974,0.4871393209813688,-0.7346863335313293,1.020204061220407,-1.2963624321753373
-0.9371390828959539,-1.1055415967851334,-1.1486602175017273,-0.647834175673825,-0.2524893928162209,-0.45328506490244325,1.083472677771923,-0.07530809305688722,-0.007274122114171423,1.020204061220407,1.0606601717798214
1.031280908574999,0.9045340337332908,0.4150950314212753,0.07198157507486952,-0.22452028711443384,1.0988949326233122,1.083472677771923,1.4684328121864958,-0.007274122114171423,-0.9801960588196068,-0.7071067811865477
0.5177800412347504,0.9045340337332908,1.0469961294515422,0.07198157507486952,0.16811525937434985,0.09846641859304017,1.083472677771923,1.4935515481260582,1.4475503007201442,-0.9801960588196068,-0.11785113019775804
-0.5092216934457467,0.9045340337332908,-1.8685475443716515,0.791797325823564,-0.1296617264832711,1.3596126665827164,-0.9229582069908974,-0.09908244594616311,0.7201380893029864,1.020204061220407,-0.7071067811865477
1.2880313422451233,-1.1055415967851334,1.3269523121231792,1.5116130765722584,-0.5940286301104974,1.2322854011606819,-0.9229582069908974,0.3503660348653858,1.4475503007201442,-0.9801960588196068,-0.11785113019775804
-1.1083060386760368,0.9045340337332908,-1.1326627213490623,-0.647834175673825,1.734427901340976,-1.283943891703336,1.083472677771923,0.44786918451247565,-1.4620985449484871,1.020204061220407,-1.2963624321753373
1.7159487316953306,0.9045340337332908,0.6270618554440861,0.791797325823564,-0.319051307302042,0.40162657435978927,1.083472677771923,1.6167394897338834,-1.4620985449484871,-0.9801960588196068,1.649915822768611
-1.1083060386760368,-1.1055415967851334,1.034998007337043,0.07198157507486952,0.8479895339716086,0.27429930893775467,1.083472677771923,0.9726738731427115,-0.007274122114171423,1.020204061220407,1.0606601717798214
1.031280908574999,-1.1055415967851334,0.18313133720763294,1.5116130765722584,0.26671917377311444,1.5900143849654458,-0.9229582069908974,-1.700879471861126,-1.4620985449484871,1.020204061220407,-0.11785113019775804
1.202447864355082,0.9045340337332908,0.9950042669553808,0.07198157507486952,-0.16734311838089255,-1.3567023290873557,-0.9229582069908974,-1.6520925185362578,0.7201380893029864,1.020204061220407,1.649915822768611
1.4591982980252063,-1.1055415967851334,1.4229372890391692,-1.3676499264225195,-1.3006900166349769,-0.6594339708238326,1.083472677771923,-0.12243225681955908,-1.4620985449484871,-0.9801960588196068,-0.7071067811865477
0.2610296075646261,0.9045340337332908,-1.2326470723032186,-0.647834175673825,0.9282511835313193,-0.6836867832851725,1.083472677771923,0.2438767458821709,1.4475503007201442,1.020204061220407,-0.11785113019775804
-1.1083060386760368,-1.1055415967851334,0.7310455804364084,-0.647834175673825,0.4992016842525817,-1.2778806885880007,-0.9229582069908974,0.1063251327370747,0.7201380893029864,1.020204061220407,1.649915822768611
-0.3380547376656639,0.9045340337332908,-0.560752233891289,0.791797325823564,-1.0502355044265608,-1.1929958449733111,-0.9229582069908974,1.4193628308510409,1.4475503007201442,1.020204061220407,1.0606601717798214
-1.1083060386760368,-1.1055415967851334,-0.8287102944484275,0.07198157507486952,1.8061592584794186,0.6017122771658437,1.083472677771923,-1.7200899980796927,1.4475503007201442,-0.9801960588196068,-1.2963624321753373
0.8601139527949162,-1.1055415967851334,1.1189848621385345,0.07198157507486952,-0.6420916299799125,0.6199018865118486,1.083472677771923,1.4382195720563744,-1.4620985449484871,-0.9801960588196068,-0.11785113019775804
-0.7659721271158711,0.9045340337332908,0.9230155342683884,0.791797325823564,-0.7694906216337757,0.43194258993646417,-0.9229582069908974,0.5770714713452666,0.7201380893029864,1.020204061220407,-0.11785113019775804
0.2610296075646261,-1.1055415967851334,-1.852550048218987,0.07198157507486952,0.4890621713912414,0.8139243862025681,-0.9229582069908974,-1.240286763132729,0.7201380893029864,-0.9801960588196068,0.4714045207910316
0.7745304749048748,0.9045340337332908,1.5069241438406609,0.07198157507486952,-0.41741312659035323,-0.7685716268998624,-0.9229582069908974,0.5877911572462348,0.7201380893029864,-0.9801960588196068,1.649915822768611
-0.9371390828959539,-1.1055415967851334,-0.8007146761812639,-0.647834175673825,1.3944266800425207,1.5839511818501109,1.083472677771923,0.617119934843273,1.4475503007201442,-0.9801960588196068,-1.2963624321753373
0.6889469970148333,0.9045340337332908,-0.17681232622732937,0.07198157507486952,-1.7285717630279984,-1.3567023290873557,-0.9229582069908974,-0.8155678547461859,-1.4620985449484871,1.020204061220407,-0.11785113019775804
-1.6218069060162854,-1.1055415967851334,-0.8087134242575964,-1.3676499264225195,-1.139127132629491,-0.6291179552471577,-0.9229582069908974,-0.8735885969164425,0.7201380893029864,1.020204061220407,0.4714045207910316
